filename,x_box,y_box,w,h,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
2035.jpg,266,288,155,180,421.25,287.5,266.25,287.5,266.25,467.5,421.25,467.5,421.25,287.5
1360.jpg,89,326,180,140,268.75,326.25,88.75,326.25,88.75,466.25,268.75,466.25,268.75,326.25
978.jpg,291.0,206.0,148.75,113.75,440.0,206.25,291.25,206.25,291.25,320.0,440.0,320.0,440.0,206.25
812.jpg,253.0,279.0,133.75,86.25,386.25,278.75,252.5,278.75,252.5,365.0,386.25,365.0,386.25,278.75
609.jpg,385.0,405.0,76.25,56.25,461.25,405.0,385.0,405.0,385.0,461.25,461.25,461.25,461.25,405.0
1476.jpg,216,293,115,115,331.25,292.5,216.25,292.5,216.25,407.5,331.25,407.5,331.25,292.5
1018.jpg,293.0,261.0,51.25,62.5,343.75,261.25,292.5,261.25,292.5,323.75,343.75,323.75,343.75,261.25
1614.jpg,456.0,309.0,47.5,47.5,503.75,308.75,456.25,308.75,456.25,356.25,503.75,356.25,503.75,308.75
1962.jpg,390.0,273.0,78.75,82.5,468.75,272.5,390.0,272.5,390.0,355.0,468.75,355.0,468.75,272.5
1466.jpg,314.0,245.0,82.5,103.75,396.25,245.0,313.75,245.0,313.75,348.75,396.25,348.75,396.25,245.0
493.jpg,139.0,366.0,195.0,178.75,333.75,366.25,138.75,366.25,138.75,545.0,333.75,545.0,333.75,366.25
1852.jpg,398.0,233.0,46.25,56.25,443.75,232.5,397.5,232.5,397.5,288.75,443.75,288.75,443.75,232.5
277.jpg,178.0,264.0,183.75,180.0,361.25,263.75,177.5,263.75,177.5,443.75,361.25,443.75,361.25,263.75
757.jpg,233.0,340.0,88.75,88.75,321.25,340.0,232.5,340.0,232.5,428.75,321.25,428.75,321.25,340.0
2067.jpg,259.0,176.0,136.25,125.0,395.0,176.25,258.75,176.25,258.75,301.25,395.0,301.25,395.0,176.25
358.jpg,314.0,254.0,103.75,120.0,417.5,253.75,313.75,253.75,313.75,373.75,417.5,373.75,417.5,253.75
1656.jpg,294.0,228.0,102.5,78.75,396.25,227.5,293.75,227.5,293.75,306.25,396.25,306.25,396.25,227.5
236.jpg,293.0,310.0,75.0,66.25,367.5,310.0,292.5,310.0,292.5,376.25,367.5,376.25,367.5,310.0
551.jpg,103.0,310.0,112.5,126.25,215.0,310.0,102.5,310.0,102.5,436.25,215.0,436.25,215.0,310.0
520.jpg,128.0,154.0,151.25,122.5,278.75,153.75,127.5,153.75,127.5,276.25,278.75,276.25,278.75,153.75
1211.jpg,194.0,343.0,128.75,151.25,322.5,342.5,193.75,342.5,193.75,493.75,322.5,493.75,322.5,342.5
208.jpg,299.0,301.0,67.5,55.0,366.25,301.25,298.75,301.25,298.75,356.25,366.25,356.25,366.25,301.25
1573.jpg,80.0,304.0,147.5,117.5,227.5,303.75,80.0,303.75,80.0,421.25,227.5,421.25,227.5,303.75
720.jpg,266.0,283.0,80.0,86.25,346.25,282.5,266.25,282.5,266.25,368.75,346.25,368.75,346.25,282.5
932.jpg,238.0,368.0,60.0,56.25,297.5,367.5,237.5,367.5,237.5,423.75,297.5,423.75,297.5,367.5
1766.jpg,293.0,276.0,77.5,72.5,370.0,276.25,292.5,276.25,292.5,348.75,370.0,348.75,370.0,276.25
1581.jpg,360,266,115,145,475.0,266.25,360.0,266.25,360.0,411.25,475.0,411.25,475.0,266.25
58.jpg,236.0,270.0,78.75,67.5,315.0,270.0,236.25,270.0,236.25,337.5,315.0,337.5,315.0,270.0
631.jpg,301.0,255.0,131.25,118.75,432.5,255.0,301.25,255.0,301.25,373.75,432.5,373.75,432.5,255.0
1791.jpg,336.0,250.0,80.0,56.25,416.25,250.0,336.25,250.0,336.25,306.25,416.25,306.25,416.25,250.0
1198.jpg,83.0,228.0,111.25,91.25,193.75,227.5,82.5,227.5,82.5,318.75,193.75,318.75,193.75,227.5
592.jpg,130.0,358.0,137.5,150.0,267.5,357.5,130.0,357.5,130.0,507.5,267.5,507.5,267.5,357.5
1783.jpg,124.0,324.0,95.0,77.5,218.75,323.75,123.75,323.75,123.75,401.25,218.75,401.25,218.75,323.75
363.jpg,239.0,264.0,77.5,85.0,316.25,263.75,238.75,263.75,238.75,348.75,316.25,348.75,316.25,263.75
505.jpg,299.0,354.0,53.75,68.75,352.5,353.75,298.75,353.75,298.75,422.5,352.5,422.5,352.5,353.75
857.jpg,278.0,280.0,86.25,88.75,363.75,280.0,277.5,280.0,277.5,368.75,363.75,368.75,363.75,280.0
1272.jpg,305.0,203.0,72.5,106.25,377.5,202.5,305.0,202.5,305.0,308.75,377.5,308.75,377.5,202.5
1811.jpg,268.0,236.0,131.25,146.25,398.75,236.25,267.5,236.25,267.5,382.5,398.75,382.5,398.75,236.25
733.jpg,266.0,306.0,87.5,108.75,353.75,306.25,266.25,306.25,266.25,415.0,353.75,415.0,353.75,306.25
1374.jpg,304.0,271.0,98.75,108.75,402.5,271.25,303.75,271.25,303.75,380.0,402.5,380.0,402.5,271.25
2080.jpg,293.0,258.0,83.75,90.0,376.25,257.5,292.5,257.5,292.5,347.5,376.25,347.5,376.25,257.5
1124.jpg,226.0,173.0,125.0,133.75,351.25,172.5,226.25,172.5,226.25,306.25,351.25,306.25,351.25,172.5
1138.jpg,364.0,224.0,81.25,68.75,445.0,223.75,363.75,223.75,363.75,292.5,445.0,292.5,445.0,223.75
1701.jpg,281.0,205.0,142.5,112.5,423.75,205.0,281.25,205.0,281.25,317.5,423.75,317.5,423.75,205.0
118.jpg,274.0,374.0,113.75,103.75,387.5,373.75,273.75,373.75,273.75,477.5,387.5,477.5,387.5,373.75
1411.jpg,253,271,115,100,367.5,271.25,252.5,271.25,252.5,371.25,367.5,371.25,367.5,271.25
706.jpg,364.0,353.0,123.75,116.25,487.5,352.5,363.75,352.5,363.75,468.75,487.5,468.75,487.5,352.5
976.jpg,131.0,334.0,122.5,96.25,253.75,333.75,131.25,333.75,131.25,430.0,253.75,430.0,253.75,333.75
745.jpg,195.0,149.0,128.75,110.0,323.75,148.75,195.0,148.75,195.0,258.75,323.75,258.75,323.75,148.75
522.jpg,223.0,256.0,137.5,132.5,360.0,256.25,222.5,256.25,222.5,388.75,360.0,388.75,360.0,256.25
1341.jpg,234.0,259.0,103.75,120.0,337.5,258.75,233.75,258.75,233.75,378.75,337.5,378.75,337.5,258.75
1910.jpg,113.0,205.0,133.75,122.5,246.25,205.0,112.5,205.0,112.5,327.5,246.25,327.5,246.25,205.0
513.jpg,239.0,310.0,212.5,200.0,451.25,310.0,238.75,310.0,238.75,510.0,451.25,510.0,451.25,310.0
81.jpg,190.0,348.0,92.5,65.0,282.5,347.5,190.0,347.5,190.0,412.5,282.5,412.5,282.5,347.5
1776.jpg,288.0,284.0,101.25,106.25,388.75,283.75,287.5,283.75,287.5,390.0,388.75,390.0,388.75,283.75
923.jpg,260.0,179.0,141.25,115.0,401.25,178.75,260.0,178.75,260.0,293.75,401.25,293.75,401.25,178.75
1510.jpg,143,343,285,210,427.5,342.5,142.5,342.5,142.5,552.5,427.5,552.5,427.5,342.5
380.jpg,323.0,260.0,120.0,116.25,442.5,260.0,322.5,260.0,322.5,376.25,442.5,376.25,442.5,260.0
1950.jpg,220.0,238.0,103.75,131.25,323.75,237.5,220.0,237.5,220.0,368.75,323.75,368.75,323.75,237.5
1909.jpg,134.0,225.0,136.25,117.5,270.0,225.0,133.75,225.0,133.75,342.5,270.0,342.5,270.0,225.0
84.jpg,238.0,309.0,126.25,146.25,363.75,308.75,237.5,308.75,237.5,455.0,363.75,455.0,363.75,308.75
2111.jpg,339.0,288.0,98.75,117.5,437.5,287.5,338.75,287.5,338.75,405.0,437.5,405.0,437.5,287.5
672.jpg,363.0,254.0,65.0,62.5,427.5,253.75,362.5,253.75,362.5,316.25,427.5,316.25,427.5,253.75
774.jpg,223.0,285.0,47.5,62.5,270.0,285.0,222.5,285.0,222.5,347.5,270.0,347.5,270.0,285.0
329.jpg,69.0,213.0,223.75,195.0,292.5,212.5,68.75,212.5,68.75,407.5,292.5,407.5,292.5,212.5
6.jpg,199.0,165.0,171.25,133.75,370.0,165.0,198.75,165.0,198.75,298.75,370.0,298.75,370.0,165.0
1334.jpg,126.0,323.0,165.0,171.25,291.25,322.5,126.25,322.5,126.25,493.75,291.25,493.75,291.25,322.5
1525.jpg,245.0,288.0,105.0,142.5,350.0,287.5,245.0,287.5,245.0,430.0,350.0,430.0,350.0,287.5
948.jpg,234.0,189.0,116.25,116.25,350.0,188.75,233.75,188.75,233.75,305.0,350.0,305.0,350.0,188.75
963.jpg,280.0,376.0,113.75,116.25,393.75,376.25,280.0,376.25,280.0,492.5,393.75,492.5,393.75,376.25
164.jpg,200.0,375.0,133.75,122.5,333.75,375.0,200.0,375.0,200.0,497.5,333.75,497.5,333.75,375.0
1471.jpg,256.0,286.0,51.25,58.75,307.5,286.25,256.25,286.25,256.25,345.0,307.5,345.0,307.5,286.25
451.jpg,270.0,209.0,100.0,101.25,370.0,208.75,270.0,208.75,270.0,310.0,370.0,310.0,370.0,208.75
490.jpg,389.0,218.0,100.0,86.25,488.75,217.5,388.75,217.5,388.75,303.75,488.75,303.75,488.75,217.5
1010.jpg,168.0,256.0,97.5,73.75,265.0,256.25,167.5,256.25,167.5,330.0,265.0,330.0,265.0,256.25
1679.jpg,139.0,230.0,151.25,158.75,290.0,230.0,138.75,230.0,138.75,388.75,290.0,388.75,290.0,230.0
287.jpg,330.0,239.0,93.75,66.25,423.75,238.75,330.0,238.75,330.0,305.0,423.75,305.0,423.75,238.75
1102.jpg,314.0,306.0,82.5,78.75,396.25,306.25,313.75,306.25,313.75,385.0,396.25,385.0,396.25,306.25
87.jpg,274.0,221.0,121.25,136.25,395.0,221.25,273.75,221.25,273.75,357.5,395.0,357.5,395.0,221.25
1550.jpg,88.0,193.0,128.75,143.75,216.25,192.5,87.5,192.5,87.5,336.25,216.25,336.25,216.25,192.5
1464.jpg,333.0,201.0,96.25,78.75,428.75,201.25,332.5,201.25,332.5,280.0,428.75,280.0,428.75,201.25
1997.jpg,149.0,216.0,78.75,83.75,227.5,216.25,148.75,216.25,148.75,300.0,227.5,300.0,227.5,216.25
1749.jpg,198.0,153.0,93.75,106.25,291.25,152.5,197.5,152.5,197.5,258.75,291.25,258.75,291.25,152.5
1444.jpg,341.0,263.0,118.75,116.25,460.0,262.5,341.25,262.5,341.25,378.75,460.0,378.75,460.0,262.5
2042.jpg,131.0,216.0,142.5,253.75,273.75,216.25,131.25,216.25,131.25,470.0,273.75,470.0,273.75,216.25
1286.jpg,139.0,310.0,156.25,137.5,295.0,310.0,138.75,310.0,138.75,447.5,295.0,447.5,295.0,310.0
1232.jpg,105.0,135.0,205.0,201.25,310.0,135.0,105.0,135.0,105.0,336.25,310.0,336.25,310.0,135.0
1161.jpg,276.0,358.0,157.5,167.5,433.75,357.5,276.25,357.5,276.25,525.0,433.75,525.0,433.75,357.5
1233.jpg,168,263,125,135,292.5,262.5,167.5,262.5,167.5,397.5,292.5,397.5,292.5,262.5
2117.jpg,233.0,278.0,63.75,81.25,296.25,277.5,232.5,277.5,232.5,358.75,296.25,358.75,296.25,277.5
1865.jpg,89.0,183.0,156.25,163.75,245.0,182.5,88.75,182.5,88.75,346.25,245.0,346.25,245.0,182.5
327.jpg,285.0,369.0,112.5,92.5,397.5,368.75,285.0,368.75,285.0,461.25,397.5,461.25,397.5,368.75
1813.jpg,76.0,223.0,93.75,90.0,170.0,222.5,76.25,222.5,76.25,312.5,170.0,312.5,170.0,222.5
442.jpg,330.0,243.0,127.5,142.5,457.5,242.5,330.0,242.5,330.0,385.0,457.5,385.0,457.5,242.5
834.jpg,85.0,226.0,103.75,123.75,188.75,226.25,85.0,226.25,85.0,350.0,188.75,350.0,188.75,226.25
1833.jpg,293.0,190.0,131.25,111.25,423.75,190.0,292.5,190.0,292.5,301.25,423.75,301.25,423.75,190.0
987.jpg,289.0,278.0,150.0,138.75,438.75,277.5,288.75,277.5,288.75,416.25,438.75,416.25,438.75,277.5
832.jpg,305.0,304.0,103.75,77.5,408.75,303.75,305.0,303.75,305.0,381.25,408.75,381.25,408.75,303.75
1475.jpg,311,229,80,130,391.25,228.75,311.25,228.75,311.25,358.75,391.25,358.75,391.25,228.75
348.jpg,201.0,188.0,76.25,115.0,277.5,187.5,201.25,187.5,201.25,302.5,277.5,302.5,277.5,187.5
1078.jpg,324.0,201.0,112.5,76.25,436.25,201.25,323.75,201.25,323.75,277.5,436.25,277.5,436.25,201.25
177.jpg,355.0,254.0,108.75,120.0,463.75,253.75,355.0,253.75,355.0,373.75,463.75,373.75,463.75,253.75
1611.jpg,359.0,243.0,121.25,115.0,480.0,242.5,358.75,242.5,358.75,357.5,480.0,357.5,480.0,242.5
939.jpg,238.0,258.0,108.75,112.5,346.25,257.5,237.5,257.5,237.5,370.0,346.25,370.0,346.25,257.5
900.jpg,310.0,229.0,151.25,98.75,461.25,228.75,310.0,228.75,310.0,327.5,461.25,327.5,461.25,228.75
86.jpg,325.0,216.0,133.75,101.25,458.75,216.25,325.0,216.25,325.0,317.5,458.75,317.5,458.75,216.25
1599.jpg,303.0,239.0,71.25,106.25,373.75,238.75,302.5,238.75,302.5,345.0,373.75,345.0,373.75,238.75
2096.jpg,323,279,70,70,392.5,278.75,322.5,278.75,322.5,348.75,392.5,348.75,392.5,278.75
1848.jpg,261.0,270.0,106.25,100.0,367.5,270.0,261.25,270.0,261.25,370.0,367.5,370.0,367.5,270.0
457.jpg,91.0,341.0,172.5,153.75,263.75,341.25,91.25,341.25,91.25,495.0,263.75,495.0,263.75,341.25
777.jpg,235.0,270.0,181.25,320.0,416.25,270.0,235.0,270.0,235.0,590.0,416.25,590.0,416.25,270.0
1465.jpg,300.0,293.0,70.0,81.25,370.0,292.5,300.0,292.5,300.0,373.75,370.0,373.75,370.0,292.5
642.jpg,234.0,351.0,131.25,101.25,365.0,351.25,233.75,351.25,233.75,452.5,365.0,452.5,365.0,351.25
2054.jpg,193.0,359.0,225.0,147.5,417.5,358.75,192.5,358.75,192.5,506.25,417.5,506.25,417.5,358.75
54.jpg,173.0,339.0,96.25,70.0,268.75,338.75,172.5,338.75,172.5,408.75,268.75,408.75,268.75,338.75
1702.jpg,225.0,275.0,71.25,82.5,296.25,275.0,225.0,275.0,225.0,357.5,296.25,357.5,296.25,275.0
1655.jpg,314.0,250.0,80.0,67.5,393.75,250.0,313.75,250.0,313.75,317.5,393.75,317.5,393.75,250.0
643.jpg,323.0,125.0,195.0,218.75,517.5,125.0,322.5,125.0,322.5,343.75,517.5,343.75,517.5,125.0
1000.jpg,365.0,336.0,77.5,76.25,442.5,336.25,365.0,336.25,365.0,412.5,442.5,412.5,442.5,336.25
677.jpg,289.0,229.0,127.5,75.0,416.25,228.75,288.75,228.75,288.75,303.75,416.25,303.75,416.25,228.75
221.jpg,274.0,219.0,100.0,92.5,373.75,218.75,273.75,218.75,273.75,311.25,373.75,311.25,373.75,218.75
113.jpg,275.0,138.0,142.5,135.0,417.5,137.5,275.0,137.5,275.0,272.5,417.5,272.5,417.5,137.5
1137.jpg,133.0,318.0,137.5,137.5,270.0,317.5,132.5,317.5,132.5,455.0,270.0,455.0,270.0,317.5
1387.jpg,196.0,265.0,100.0,98.75,296.25,265.0,196.25,265.0,196.25,363.75,296.25,363.75,296.25,265.0
2021.jpg,278.0,249.0,131.25,140.0,408.75,248.75,277.5,248.75,277.5,388.75,408.75,388.75,408.75,248.75
174.jpg,206.0,318.0,178.75,187.5,385.0,317.5,206.25,317.5,206.25,505.0,385.0,505.0,385.0,317.5
997.jpg,223.0,180.0,76.25,42.5,298.75,180.0,222.5,180.0,222.5,222.5,298.75,222.5,298.75,180.0
589.jpg,130.0,160.0,196.25,151.25,326.25,160.0,130.0,160.0,130.0,311.25,326.25,311.25,326.25,160.0
1991.jpg,71.0,304.0,213.75,182.5,285.0,303.75,71.25,303.75,71.25,486.25,285.0,486.25,285.0,303.75
1765.jpg,253.0,179.0,207.5,157.5,460.0,178.75,252.5,178.75,252.5,336.25,460.0,336.25,460.0,178.75
18.jpg,84.0,239.0,103.75,107.5,187.5,238.75,83.75,238.75,83.75,346.25,187.5,346.25,187.5,238.75
423.jpg,389.0,238.0,48.75,71.25,437.5,237.5,388.75,237.5,388.75,308.75,437.5,308.75,437.5,237.5
1521.jpg,199.0,275.0,93.75,96.25,292.5,275.0,198.75,275.0,198.75,371.25,292.5,371.25,292.5,275.0
285.jpg,174.0,321.0,106.25,93.75,280.0,321.25,173.75,321.25,173.75,415.0,280.0,415.0,280.0,321.25
1790.jpg,233.0,198.0,118.75,131.25,351.25,197.5,232.5,197.5,232.5,328.75,351.25,328.75,351.25,197.5
428.jpg,165.0,356.0,190.0,117.5,355.0,356.25,165.0,356.25,165.0,473.75,355.0,473.75,355.0,356.25
1710.jpg,329.0,320.0,97.5,81.25,426.25,320.0,328.75,320.0,328.75,401.25,426.25,401.25,426.25,320.0
1405.jpg,278.0,158.0,102.5,133.75,380.0,157.5,277.5,157.5,277.5,291.25,380.0,291.25,380.0,157.5
669.jpg,298.0,239.0,101.25,77.5,398.75,238.75,297.5,238.75,297.5,316.25,398.75,316.25,398.75,238.75
31.jpg,271.0,259.0,137.5,118.75,408.75,258.75,271.25,258.75,271.25,377.5,408.75,377.5,408.75,258.75
1724.jpg,228.0,268.0,86.25,81.25,313.75,267.5,227.5,267.5,227.5,348.75,313.75,348.75,313.75,267.5
722.jpg,258.0,268.0,132.5,105.0,390.0,267.5,257.5,267.5,257.5,372.5,390.0,372.5,390.0,267.5
1514.jpg,305.0,275.0,56.25,81.25,361.25,275.0,305.0,275.0,305.0,356.25,361.25,356.25,361.25,275.0
1594.jpg,306.0,250.0,68.75,76.25,375.0,250.0,306.25,250.0,306.25,326.25,375.0,326.25,375.0,250.0
214.jpg,211,276,75,80,286.25,276.25,211.25,276.25,211.25,356.25,286.25,356.25,286.25,276.25
1036.jpg,243.0,228.0,88.75,85.0,331.25,227.5,242.5,227.5,242.5,312.5,331.25,312.5,331.25,227.5
1569.jpg,273.0,368.0,96.25,132.5,368.75,367.5,272.5,367.5,272.5,500.0,368.75,500.0,368.75,367.5
1929.jpg,139.0,181.0,110.0,117.5,248.75,181.25,138.75,181.25,138.75,298.75,248.75,298.75,248.75,181.25
326.jpg,176.0,328.0,191.25,167.5,367.5,327.5,176.25,327.5,176.25,495.0,367.5,495.0,367.5,327.5
560.jpg,230.0,273.0,151.25,151.25,381.25,272.5,230.0,272.5,230.0,423.75,381.25,423.75,381.25,272.5
1358.jpg,211.0,275.0,92.5,92.5,303.75,275.0,211.25,275.0,211.25,367.5,303.75,367.5,303.75,275.0
700.jpg,261.0,229.0,111.25,88.75,372.5,228.75,261.25,228.75,261.25,317.5,372.5,317.5,372.5,228.75
1490.jpg,269.0,196.0,107.5,127.5,376.25,196.25,268.75,196.25,268.75,323.75,376.25,323.75,376.25,196.25
1342.jpg,240.0,273.0,75.0,98.75,315.0,272.5,240.0,272.5,240.0,371.25,315.0,371.25,315.0,272.5
341.jpg,299.0,189.0,78.75,96.25,377.5,188.75,298.75,188.75,298.75,285.0,377.5,285.0,377.5,188.75
629.jpg,240.0,279.0,55.0,82.5,295.0,278.75,240.0,278.75,240.0,361.25,295.0,361.25,295.0,278.75
147.jpg,301.0,373.0,66.25,63.75,367.5,372.5,301.25,372.5,301.25,436.25,367.5,436.25,367.5,372.5
1469.jpg,351,204,115,95,466.25,203.75,351.25,203.75,351.25,298.75,466.25,298.75,466.25,203.75
360.jpg,275.0,274.0,100.0,73.75,375.0,273.75,275.0,273.75,275.0,347.5,375.0,347.5,375.0,273.75
83.jpg,233.0,268.0,67.5,86.25,300.0,267.5,232.5,267.5,232.5,353.75,300.0,353.75,300.0,267.5
1580.jpg,348.0,289.0,148.75,127.5,496.25,288.75,347.5,288.75,347.5,416.25,496.25,416.25,496.25,288.75
48.jpg,259.0,214.0,128.75,105.0,387.5,213.75,258.75,213.75,258.75,318.75,387.5,318.75,387.5,213.75
468.jpg,160.0,248.0,93.75,108.75,253.75,247.5,160.0,247.5,160.0,356.25,253.75,356.25,253.75,247.5
881.jpg,139.0,275.0,152.5,152.5,291.25,275.0,138.75,275.0,138.75,427.5,291.25,427.5,291.25,275.0
155.jpg,348.0,259.0,96.25,97.5,443.75,258.75,347.5,258.75,347.5,356.25,443.75,356.25,443.75,258.75
985.jpg,350,234,105,80,455.0,233.75,350.0,233.75,350.0,313.75,455.0,313.75,455.0,233.75
1511.jpg,318.0,141.0,173.75,170.0,491.25,141.25,317.5,141.25,317.5,311.25,491.25,311.25,491.25,141.25
2011.jpg,154.0,233.0,135.0,121.25,288.75,232.5,153.75,232.5,153.75,353.75,288.75,353.75,288.75,232.5
2103.jpg,95.0,240.0,135.0,121.25,230.0,240.0,95.0,240.0,95.0,361.25,230.0,361.25,230.0,240.0
1357.jpg,218.0,244.0,306.25,186.25,523.75,243.75,217.5,243.75,217.5,430.0,523.75,430.0,523.75,243.75
1840.jpg,310.0,239.0,95.0,97.5,405.0,238.75,310.0,238.75,310.0,336.25,405.0,336.25,405.0,238.75
855.jpg,271.0,306.0,162.5,198.75,433.75,306.25,271.25,306.25,271.25,505.0,433.75,505.0,433.75,306.25
500.jpg,148.0,356.0,193.75,175.0,341.25,356.25,147.5,356.25,147.5,531.25,341.25,531.25,341.25,356.25
1993.jpg,161.0,308.0,162.5,166.25,323.75,307.5,161.25,307.5,161.25,473.75,323.75,473.75,323.75,307.5
179.jpg,258.0,404.0,157.5,130.0,415.0,403.75,257.5,403.75,257.5,533.75,415.0,533.75,415.0,403.75
2049.jpg,176.0,304.0,218.75,232.5,395.0,303.75,176.25,303.75,176.25,536.25,395.0,536.25,395.0,303.75
1983.jpg,236.0,255.0,106.25,112.5,342.5,255.0,236.25,255.0,236.25,367.5,342.5,367.5,342.5,255.0
1004.jpg,324.0,223.0,172.5,182.5,496.25,222.5,323.75,222.5,323.75,405.0,496.25,405.0,496.25,222.5
178.jpg,49.0,164.0,163.75,167.5,212.5,163.75,48.75,163.75,48.75,331.25,212.5,331.25,212.5,163.75
1309.jpg,321.0,345.0,137.5,120.0,458.75,345.0,321.25,345.0,321.25,465.0,458.75,465.0,458.75,345.0
1461.jpg,241.0,248.0,61.25,62.5,302.5,247.5,241.25,247.5,241.25,310.0,302.5,310.0,302.5,247.5
1825.jpg,133.0,298.0,170.0,146.25,302.5,297.5,132.5,297.5,132.5,443.75,302.5,443.75,302.5,297.5
938.jpg,155.0,325.0,118.75,107.5,273.75,325.0,155.0,325.0,155.0,432.5,273.75,432.5,273.75,325.0
1829.jpg,325.0,281.0,83.75,93.75,408.75,281.25,325.0,281.25,325.0,375.0,408.75,375.0,408.75,281.25
528.jpg,239.0,371.0,110.0,118.75,348.75,371.25,238.75,371.25,238.75,490.0,348.75,490.0,348.75,371.25
346.jpg,306.0,306.0,102.5,117.5,408.75,306.25,306.25,306.25,306.25,423.75,408.75,423.75,408.75,306.25
1574.jpg,328.0,218.0,103.75,82.5,431.25,217.5,327.5,217.5,327.5,300.0,431.25,300.0,431.25,217.5
2125.jpg,293.0,289.0,67.5,75.0,360.0,288.75,292.5,288.75,292.5,363.75,360.0,363.75,360.0,288.75
209.jpg,278.0,229.0,116.25,137.5,393.75,228.75,277.5,228.75,277.5,366.25,393.75,366.25,393.75,228.75
1735.jpg,279.0,289.0,66.25,63.75,345.0,288.75,278.75,288.75,278.75,352.5,345.0,352.5,345.0,288.75
385.jpg,231.0,383.0,122.5,106.25,353.75,382.5,231.25,382.5,231.25,488.75,353.75,488.75,353.75,382.5
1988.jpg,379,410,75,75,453.75,410.0,378.75,410.0,378.75,485.0,453.75,485.0,453.75,410.0
1744.jpg,256.0,241.0,142.5,157.5,398.75,241.25,256.25,241.25,256.25,398.75,398.75,398.75,398.75,241.25
601.jpg,256.0,235.0,137.5,131.25,393.75,235.0,256.25,235.0,256.25,366.25,393.75,366.25,393.75,235.0
1193.jpg,161.0,323.0,101.25,117.5,262.5,322.5,161.25,322.5,161.25,440.0,262.5,440.0,262.5,322.5
243.jpg,165.0,330.0,218.75,201.25,383.75,330.0,165.0,330.0,165.0,531.25,383.75,531.25,383.75,330.0
1090.jpg,243.0,258.0,156.25,202.5,398.75,257.5,242.5,257.5,242.5,460.0,398.75,460.0,398.75,257.5
802.jpg,343.0,264.0,96.25,75.0,438.75,263.75,342.5,263.75,342.5,338.75,438.75,338.75,438.75,263.75
936.jpg,281.0,284.0,93.75,80.0,375.0,283.75,281.25,283.75,281.25,363.75,375.0,363.75,375.0,283.75
1653.jpg,218.0,345.0,288.75,168.75,506.25,345.0,217.5,345.0,217.5,513.75,506.25,513.75,506.25,345.0
1672.jpg,79.0,385.0,72.5,81.25,151.25,385.0,78.75,385.0,78.75,466.25,151.25,466.25,151.25,385.0
312.jpg,318.0,260.0,98.75,121.25,416.25,260.0,317.5,260.0,317.5,381.25,416.25,381.25,416.25,260.0
435.jpg,235.0,273.0,62.5,56.25,297.5,272.5,235.0,272.5,235.0,328.75,297.5,328.75,297.5,272.5
2095.jpg,268.0,271.0,130.0,111.25,397.5,271.25,267.5,271.25,267.5,382.5,397.5,382.5,397.5,271.25
136.jpg,321,336,155,155,476.25,336.25,321.25,336.25,321.25,491.25,476.25,491.25,476.25,336.25
308.jpg,273.0,210.0,66.25,76.25,338.75,210.0,272.5,210.0,272.5,286.25,338.75,286.25,338.75,210.0
968.jpg,270,225,75,85,345,225,270,225,270,310,345,310,345,225
430.jpg,335.0,284.0,80.0,63.75,415.0,283.75,335.0,283.75,335.0,347.5,415.0,347.5,415.0,283.75
660.jpg,289.0,269.0,86.25,85.0,375.0,268.75,288.75,268.75,288.75,353.75,375.0,353.75,375.0,268.75
1116.jpg,70.0,245.0,96.25,101.25,166.25,245.0,70.0,245.0,70.0,346.25,166.25,346.25,166.25,245.0
1756.jpg,210.0,410.0,72.5,63.75,282.5,410.0,210.0,410.0,210.0,473.75,282.5,473.75,282.5,410.0
370.jpg,335.0,244.0,122.5,136.25,457.5,243.75,335.0,243.75,335.0,380.0,457.5,380.0,457.5,243.75
566.jpg,73,175,190,170,262.5,175.0,72.5,175.0,72.5,345.0,262.5,345.0,262.5,175.0
949.jpg,175.0,273.0,111.1,103.05,286.1,272.5,175.0,272.5,175.0,375.55,286.1,375.55,286.1,272.5
1229.jpg,345.0,233.0,62.5,67.5,407.5,232.5,345.0,232.5,345.0,300.0,407.5,300.0,407.5,232.5
1134.jpg,128.0,360.0,123.75,120.0,251.25,360.0,127.5,360.0,127.5,480.0,251.25,480.0,251.25,360.0
824.jpg,235.0,250.0,130.0,153.75,365.0,250.0,235.0,250.0,235.0,403.75,365.0,403.75,365.0,250.0
982.jpg,285.0,245.0,91.25,63.75,376.25,245.0,285.0,245.0,285.0,308.75,376.25,308.75,376.25,245.0
181.jpg,170.0,320.0,148.75,148.75,318.75,320.0,170.0,320.0,170.0,468.75,318.75,468.75,318.75,320.0
1073.jpg,185.0,334.0,195.0,153.75,380.0,333.75,185.0,333.75,185.0,487.5,380.0,487.5,380.0,333.75
621.jpg,243.0,254.0,88.75,142.5,331.25,253.75,242.5,253.75,242.5,396.25,331.25,396.25,331.25,253.75
1041.jpg,68.0,303.0,161.25,153.75,228.75,302.5,67.5,302.5,67.5,456.25,228.75,456.25,228.75,302.5
1345.jpg,264.0,281.0,78.75,70.0,342.5,281.25,263.75,281.25,263.75,351.25,342.5,351.25,342.5,281.25
1178.jpg,339.0,265.0,108.75,102.5,447.5,265.0,338.75,265.0,338.75,367.5,447.5,367.5,447.5,265.0
813.jpg,283.0,135.0,137.5,163.75,420.0,135.0,282.5,135.0,282.5,298.75,420.0,298.75,420.0,135.0
